reference,name,price,height,length,width,weigth
GRUDGC945,"ESPAGUETE CORRUGADO 4,5MM = 3/16~ 25MTS","11,56",20,20,20,500
GRUDGC958,ESPAGUETE CORRUGADO 5/8 (25 MTS),"43,43",20,20,20,500
GRUDGC975,"ESPAGUETE CORRUGADO 7,5MM = 5/16~ 25MTS","12,33",20,20,20,500
GRUDGD109,INTERRUPTOR EMBORRACHADO PANICO/EMERG.UNIVERSAL,"2,50",20,20,20,500
GRUDGF250,"FITA ISOLANTE S/COLA 0,15MM/19MM/30M (PVC)","4,26",20,20,20,500
GRUDGF901,"FITA ANTI RUIDO 1,2 = FELTRA ADESIVA","6,21",20,20,20,500
GRUDGF902,"FITA ANTI RUIDO 2,5 = FELTRO ADESIVA","10,19",20,20,20,500
GRUDGF905,"FITA ANTI RUIDO 5,0 = FELTRO ADESIVA","19,35",20,20,20,500
GRUDGF921,"FITA ANTI RUIDO 1,2 = PVC ADESIVA","3,33",20,20,20,500
GRUDGF922,"FITA ANTI RUIDO 2,0 = PVC ADESIVA","3,26",20,20,20,500
GRUDGF925,"FITA ANTI RUIDO 2,5 = PVC ADESIVA","4,29",20,20,20,500
GRUDGF930,"FITA ANTI RUIDO 3,0 = PVC ADESIVA","6,27",20,20,20,500
GRUDGF950,"FITA ANTI RUIDO 5,0 = PVC ADESIVA","12,19",20,20,20,500
GRUDGF963,FITA ISOLANTE TECIDO 19X10MM,"11,45",20,20,20,500
GRUDGL704,PENDENTE BASTAO FLUOR.C/PLUG P/ACENDEDOR 12V,"40,94",20,20,20,500
GRUDGP913,"PASSA FIO 12,7MM","4,97",20,20,20,500
GRUDGP935,PASSA FIO 19MM,"7,37",20,20,20,500
GRUDGP939,"PASSA FIO 9,5MM","4,54",20,20,20,500
GRUDGP946,"PASSA FIO 4,5MM","2,58",20,20,20,500
GRUDGP959,"PASSA FIO 15,8MM","6,17",20,20,20,500
GRUDGP976,"PASSA FIO 7,5MM","3,09",20,20,20,500
GRUDGR814,"ESPAGUETE RETRATIL 6,4 MM 1/4","2,88",20,20,20,500
GRUDGR816,"ESPAGUETE RETRATIL 1,6MM - 1/16""GRUD","1,51",20,20,20,500
GRUDGR818,"ESPAGUETE RETRATIL 3,2MM - 1/18""GRUD","1,84",20,20,20,500
GRUDGR824,"ESPAGUETE RETRATIL 2,4 MM 3/32","1,64",20,20,20,500
GRUDGR838,"ESPAGUETE RETRATIL 9,5 MM 3/8","3,60",20,20,20,500
GRUDGR845,"ESPAGUETE RETRATIL 4,5MM - 3/16""GRUD","2,54",20,20,20,500
GRUDGR875,"ESPAGUETE RETRATIL 7,5MM - 5/16""GRUD","3,15",20,20,20,500
GRUDGS911,ESPUMA CHICOTE S/COLA (CAIXA),"9,92",20,20,20,500
GRUDGS920,ESPUMA CHICOTE C/COLA (CAIXA),"12,53",20,20,20,500
GRUDGT1001,"CONEXAO 7,5MM P/ 4,5MM","0,76",20,20,20,500
GRUDGT1002,"CONEXAO 9,5MM P/ 4,5MM","0,79",20,20,20,500
GRUDGT1003,"CONEXAO 9,5MM P/ 7,5MM","0,74",20,20,20,500
GRUDGT1004,"CONEXAO 12,7MM P/ 4,5MM","0,76",20,20,20,500
GRUDGT1005,"CONEXAO 12,7MM P/ 7,5MM","0,85",20,20,20,500
GRUDGT1006,"CONEXAO 12,7MM P/ 9,5MM","0,86",20,20,20,500
GRUDGT1007,"CONEXAO 15,8MM P/ 4,5MM","0,81",20,20,20,500
GRUDGT1008,"CONEXAO 15,8MM P/ 7,5MM","0,83",20,20,20,500
GRUDGT1009,"CONEXAO 15,8MM P/ 9,5MM","0,86",20,20,20,500
GRUDGT1010,"CONEXAO 15,8MM P/ 12,7MM","0,97",20,20,20,500
GRUDGT1011,"CONEXAO 19MM P/ 4,5MM","0,99",20,20,20,500
GRUDGT1012,"CONEXAO 19MM P/ 7,5MM","1,01",20,20,20,500
GRUDGT1013,"CONEXAO 19MM P/ 9,5MM","0,95",20,20,20,500
GRUDGT1014,"CONEXAO 19MM P/ 12,7MM","0,97",20,20,20,500
GRUDGT1015,"CONEXAO 19MM P/ 15,8MM","1,01",20,20,20,500
GV0001,INTERRUPTOR VIDRO QUADRUPLO ONIX/SPIN/COBALT 13->,"102,00",20,20,20,500
GV0002,INTERRUPTOR VIDRO SIMPLES ONIX/SPIN/COBALT 13->,"42,50",20,20,20,500
GV0003,INTERRUPTOR VIDRO TRASEIRO ONIX/SPIN/COBALT 13->,"68,00",20,20,20,500
GV0004,INTERRUPTOR VIDRO QUADRUPLO FIT 15->,"136,00",20,20,20,500
H0409,CAIXA FUSIVEL VW 8 POLOS,"78,10",20,20,20,500
H0437,CAIXA FUSIVEL OPALA/CARAVAN 9 POLOS,"37,77",20,20,20,500
H0438,CAIXA FUSIVEL CHEVETTE 9 POLOS,"40,79",20,20,20,500
H0443,CAIXA FUSIVEL D10/C10/A10 9 POLOS,"40,79",20,20,20,500
H0450,CAIXA FUSIVEL FUSCA 75 12 POLOS,"94,80",20,20,20,500
H0451,CAIXA FUSIVEL BRASILIA/KOMBI 12 POLOS,"94,80",20,20,20,500
H0452,CAIXA FUSIVEL GOL/VOYAGE 12 POLOS,"87,76",20,20,20,500
H0456,CAIXA FUSIVEL UNIVERSAL = 12 POLOS VIDRO,"83,53",20,20,20,500
H0458,CAIXA FUSIVEL UNIVERSAL = 4 POLOS,"59,01",20,20,20,500
H0459,CAIXA FUSIVEL UNIVAL = 6 POLOS,"64,59",20,20,20,500
H0460,CAIXA FUSIVEL UNIVAL = 8 POLOS,"100,23",20,20,20,500
H1000,FUSIVEL LAMINA DIVERSOS,"0,28",20,20,20,500
H10030,FUSIVEL VIDRO DOURADO 30A,"1,96",20,20,20,500
H10040,FUSIVEL VIDRO DOURADO 40A,"1,96",20,20,20,500
H1005,FUSIVEL LAMINA 05A -CARAMELO,"0,23",20,20,20,500
H10050,FUSIVEL VIDRO DOURADO 50A,"1,96",20,20,20,500
H10060,FUSIVEL VIDRO DOURADO 60A,"2,87",20,20,20,500
H1007,FUSIVEL LAMINA 07A -MARROM,"0,23",20,20,20,500
H10070,FUSIVEL VIDRO DOURADO 70A,"1,96",20,20,20,500
H10080,FUSIVEL VIDRO DOURADO 80A,"1,96",20,20,20,500
H10090,FUSIVEL VIDRO DOURADO 90A,"1,96",20,20,20,500
H1010,FUSIVEL LAMINA 10A -VERMELHO,"0,23",20,20,20,500
H10100,FUSIVEL VIDRO DOURADO 100A,"1,96",20,20,20,500
H1015,FUSIVEL LAMINA 15A -AZUL,"0,23",20,20,20,500
H1020,FUSIVEL LAMINA 20A -AMARELO,"0,23",20,20,20,500
H1025,FUSIVEL LAMINA 25A -NATURAL,"0,23",20,20,20,500
H1030,FUSIVEL LAMINA 30A -VERDE,"0,23",20,20,20,500
H1040,FUSIVEL LAMINA 40A -LARANJA,"0,22",20,20,20,500
H11003,FUSIVEL VIDRO P/ ELETRO-ELETRONICOS 3A,"0,24",20,20,20,500
H11005,FUSIVEL VIDRO P/ ELETRO-ELETRONICOS 5A,"0,24",20,20,20,500
H1110,FUSIVEL LAMINA DOURADO 10A -VERMELHO,"0,40",20,20,20,500
H1115,FUSIVEL LAMINA DOURADO 15A -AZUL,"0,40",20,20,20,500
H118000K,KIT LAMPADA XENON H11 35W 8000K C/REATOR 12V SUNS,"114,67",20,20,20,500
H12005,FUSIVEL VIDRO MINI 05A PARA TOMADAS,"0,33",20,20,20,500
H14000K,KIT LAMPADA XENON H1 35W 4000K 12V SUNS,"146,00",20,20,20,500
H18000K,KIT LAMPADA XENON H1 35W 8000K C/REATOR 12V SUNS,"114,67",20,20,20,500
H2000,FUSIVEIS MINI KIT DIVERSAS AMP,"0,25",20,20,20,500
H2003,FUSIVEL MINI 03A -VIOLETA,"0,16",20,20,20,500
H2005,FUSIVEL MINI 05A -CARAMELO,"0,22",20,20,20,500
H2007,"FUSIVEL MINI 7,5A -MARROM","0,16",20,20,20,500
H2010,FUSIVEL MINI 10A -VERMELHO,"0,23",20,20,20,500
H2015,FUSIVEL MINI 15A -AZUL,"0,23",20,20,20,500
H2020,FUSIVEL MINI 20A -AMARELO,"0,23",20,20,20,500
H2025,FUSIVEL MINI 25A -NATURAL,"0,23",20,20,20,500
H2030,FUSIVEL MINI 30A -VERDE,"0,23",20,20,20,500
H2100,FUSIVEL KIT EMERGÊNCIA -ELEMENTO CURTO-,"1,35",20,20,20,500
H2105,FUSIVEL LAMINA MINI ELEMENTO CURTO 05A -CARAMELO,"1,01",20,20,20,500
H2107,FUSIVEL LAMINA MINI ELEMENTO CURTO 07A -MARROM,"1,17",20,20,20,500
H2110,FUSIVEL LAMINA MINI ELEMENTO CURTO 10A -VERMELHO,"1,17",20,20,20,500
H2115,FUSIVEL LAMINA MINI ELEMENTO CURTO 15A -AZUL,"1,19",20,20,20,500
H2120,FUSIVEL LAMINA MINI ELEMENTO CURTO 20A -AMARELO,"1,17",20,20,20,500
H2125,FUSIVEL LAMINA MINI ELEMENTO CURTO 25A -NATURAL,"1,19",20,20,20,500
H2130,FUSIVEL LAMINA MINI ELEMENTO CURTO 30A -VERDE,"1,17",20,20,20,500
H278000K,KIT LAMPADA XENON H27(880) 35W 8000K 12V SUNS,"114,67",20,20,20,500
H30100,FUSIVEL MAXI 100A -LILAS,"1,29",20,20,20,500
H3020,FUSIVEL MAXI 20A -AMARELO,"1,50",20,20,20,500
H3030,FUSIVEL MAXI 30A -VERDE,"1,52",20,20,20,500
H3040,FUSIVEL MAXI 40A -LARANJA,"1,52",20,20,20,500
H3050,FUSIVEL MAXI 50A -VERMELHO,"1,50",20,20,20,500
H3060,FUSIVEL MAXI 60A -AZUL,"1,50",20,20,20,500
H3070,FUSIVEL MAXI 70A -MARROM,"1,50",20,20,20,500
H3080,FUSIVEL MAXI 80A -VIOLETA,"1,52",20,20,20,500
H38000K,KIT LAMPADA XENON H3 35W 8000K C/REATOR 12V SUNS,"114,67",20,20,20,500
H4.28000K,KIT LAMPADA XENON H4-2 35W 8000K C/REATOR 12V SUNS,"114,67",20,20,20,500
H4.38000K,KIT LAMPADA XENON H4-3 35W 8000K 12V BI-SUNS,"160,53",20,20,20,500
H7008,FUSIVEL LOUÇA 08A -VERDE,"0,13",20,20,20,500
H70100,FUSIVEL POTENCIA MIDI 100A,"6,87",20,20,20,500
H70125,FUSIVEL POTENCIA MIDI 125A,"6,87",20,20,20,500
H7015,FUSIVEL LOUÇA 15A -MARRON,"0,20",20,20,20,500
H70150,FUSIVEL MIDI 150A,"6,87",20,20,20,500
H7020,FUSIVEL LOUCA 20A -AMARELO,"0,20",20,20,20,500
H7025,FUSIVEL LOUCA 25A -VINHO,"0,20",20,20,20,500
H7030,FUSIVEL LOUÇA 30A -PRETO,"0,19",20,20,20,500
H7030M,FUSIVEL DE POTENCIA MIDI 30A,"6,56",20,20,20,500
H7040,FUSIVEL DE POTENCIA MIDI 40A,"6,95",20,20,20,500
H7050,FUSIVEL DE POTENCIA MIDI 50A,"6,56",20,20,20,500
H7060,FUSIVEL DE POTENCIA MIDI 60A,"6,56",20,20,20,500
H7070,FUSIVEL MIDI 70A,"6,56",20,20,20,500
H7080,FUSIVEL DE POTENCIA MIDI 80A,"4,66",20,20,20,500
H71100,FUSIVEL MIDI 100A,"5,38",20,20,20,500
H71125,FUSIVEL MIDI 125A,"5,38",20,20,20,500
H71150,FUSIVEL MIDI 150A,"7,20",20,20,20,500
H7130,FUSIVEL DE POTENCIA MIDI DOURADO 30A,"6,24",20,20,20,500
H7140,FUSIVEL DE POTENCIA MIDI DOURADO 40A,"7,66",20,20,20,500
H7150,FUSIVEL DE POTENCIA MIDI DOURADO 50A,"7,58",20,20,20,500
H7160,FUSIVEL DE POTENCIA MIDI DOURADO 60A,"6,08",20,20,20,500
H75030,FUSIVEL CINTA 30A,"0,24",20,20,20,500
H75040,FUSIVEL CINTA 40A,"0,24",20,20,20,500
H75050,FUSIVEL CINTA 50A,"0,24",20,20,20,500
H75060,FUSIVEL CINTA 60A,"0,24",20,20,20,500
H75080,FUSIVEL CINTA 80A,"0,24",20,20,20,500
H75110,FUSIVEL CINTA 110A,"0,23",20,20,20,500
H78000K,KIT LAMPADA XENON H7 35W 8000K C/REATOR 12V SUNS,"114,67",20,20,20,500
H78000K,KIT LAMPADA XENON H7 35W 8000K C/REATOR 12V SUNS,"114,67",20,20,20,500
H80100,FUSIVEL DE POTENCIA MEGA 100A -CRISTAL,"10,25",20,20,20,500
H80125,FUSIVEL DE POTENCIA MEGA 125A -CRISTAL,"10,78",20,20,20,500
H80150,FUSIVEL DE POTENCIA MEGA 150A -CRISTAL,"10,25",20,20,20,500
H80175,FUSIVEL DE POTENCIA MEGA 175A -ANTI-CHAMA,"10,78",20,20,20,500
H80200,FUSIVEL DE POTENCIA MEGA 200A -ANTI-CHAMA,"10,78",20,20,20,500
H80225,FUSIVEL DE POTENCIA MEGA 225A -ANTI-CHAMA,"7,64",20,20,20,500
H80250,FUSIVEL DE POTENCIA MEGA 250A -ANTI-CHAMA,"7,64",20,20,20,500
H8030,FUSIVEL REVERSORES 030A,"0,14",20,20,20,500
H8040,FUSIVEL REVERSORES 040A,"0,20",20,20,20,500
H8050,FUSIVEL REVERSORES 050A,"0,16",20,20,20,500
H8100,FUSIVEL REVERSORES 100A,"0,64",20,20,20,500
H81100,FUSIVEL DE POTENCIA MEGA DOURADO 100A,"11,13",20,20,20,500
H81125,FUSIVEL DE POTENCIA MEGA DOURADO 125A,"11,13",20,20,20,500
H81150,FUSIVEL DE POTENCIA MEGA DOURADO 150A,"11,13",20,20,20,500
H81175,FUSIVEL DE POTENCIA MEGA DOURADO 175A,"11,13",20,20,20,500
H81200,FUSIVEL DE POTENCIA MEGA DOURADO 200A,"11,13",20,20,20,500
H81225,FUSIVEL DE POTENCIA MEGA DOURADO 225A,"11,13",20,20,20,500
H8125,FUSIVEL REVERSORES 125A,"0,48",20,20,20,500
H81250,FUSIVEL DE POTENCIA MEGA DOURADO 250A,"11,13",20,20,20,500
H8150,FUSIVEL REVERSORES 150A,"0,48",20,20,20,500
H88000K,KIT LAMPADA XENON H8 35W 8000K C/REATOR 12V SUNS,"114,67",20,20,20,500
H9003,FUSIVEL VIDRO 03A,"0,26",20,20,20,500
H9005,FUSIVEL VIDRO 05A,"0,39",20,20,20,500
H9010,FUSIVEL VIDRO 10A,"0,39",20,20,20,500
H9015,FUSIVEL VIDRO 15A,"0,39",20,20,20,500
H9020,FUSIVEL VIDRO 20A,"0,39",20,20,20,500
H9025,FUSIVEL VIDRO 25A,"0,39",20,20,20,500
H9030,FUSIVEL VIDRO 30A,"0,39",20,20,20,500
HAL4020,FUSIVEL MIDI 20A,"17,40",20,20,20,500
HAL4025,FUSIVEL MIDI 25A,"17,26",20,20,20,500
HAL4030,FUSIVEL MIDI 30A,"17,26",20,20,20,500
HAL4040,FUSIVEL MIDI 40A,"17,40",20,20,20,500
HAL4050,FUSIVEL MIDI 50A,"17,26",20,20,20,500
HAL4060,FUSIVEL MIDI 60A,"17,26",20,20,20,500
HAL5020,FUSIVEL MIDI 20A FEMEA -AZUL,"6,98",20,20,20,500
HAL5030,FUSIVEL MIDI 30A FEMEA -ROSA,"6,98",20,20,20,500
HAL5040,FUSIVEL MIDI 40A FEMEA -VERDE,"6,98",20,20,20,500
HAL5050,FUSIVEL MIDI 50A FEMEA -VERMELHO,"6,98",20,20,20,500
HAL5060,FUSIVEL MIDI 60A FEMEA -AMARELO,"6,00",20,20,20,500
HAL5070,FUSIVEL MIDI 70A FEMEA -MARRON,"4,96",20,20,20,500
HAL5080,FUSIVEL MIDI 80A FEMEA -PRETO,"6,98",20,20,20,500
HAL5120,FUSIVEL MIDI 20A -AZUL,"17,24",20,20,20,500
HAL5130,FUSIVEL MIDI 30A -ROSA,"17,40",20,20,20,500
HAL5140,FUSIVEL MIDI 40A -VERDE,"17,24",20,20,20,500
HAL5150,FUSIVEL MIDI 50A -VERMELHO,"17,24",20,20,20,500
HAL5160,FUSIVEL MIDI 60A -AMARELO,"17,40",20,20,20,500
HAL52100,FUSIVEL MIDI 100A -AZUL,"9,00",20,20,20,500
HAL52120,FUSIVEL MIDI 120A -BEGE,"9,00",20,20,20,500
HAL5220,FUSIVEL MIDI 20A -LARANJA,"8,54",20,20,20,500
HAL5230,FUSIVEL MIDI 30A -ROSA,"6,38",20,20,20,500
HAL5240,FUSIVEL MIDI 40A -VERDE,"9,00",20,20,20,500
HAL5250,FUSIVEL MIDI 50A -VERMELHO,"9,00",20,20,20,500
HAL5260,FUSIVEL MIDI 60A -AMARELO,"9,00",20,20,20,500
HAL5270,FUSIVEL MIDI 70A -MARROM,"9,00",20,20,20,500
HAL5280,FUSIVEL MIDI 80A -PRETO,"9,00",20,20,20,500
HAL53100,FUSIVEL MIDI 100A -AZUL,"9,41",20,20,20,500
HAL53120,FUSIVEL MIDI 120A -BEGE,"9,41",20,20,20,500
HAL5330,FUSIVEL MIDI 30A -ROSA,"13,26",20,20,20,500
HAL5340,FUSIVEL MIDI 40A -VERDE,"9,41",20,20,20,500
HAL5350,FUSIVEL MIDI 50A -VERMELHO,"13,26",20,20,20,500
HAL5360,FUSIVEL MIDI 60A -AMARELO,"9,41",20,20,20,500
HAL5370,FUSIVEL MIDI 70A -MARROM,"13,26",20,20,20,500
HAL5380,FUSIVEL MIDI 80A -PRETO,"13,26",20,20,20,500
HAL54100,FUSIVEL MIDI 100A -AZUL,"9,41",20,20,20,500
HAL54120,FUSIVEL MIDI 120A -BEGE,"9,41",20,20,20,500
HAL5430,FUSIVEL MIDI 30A -ROSA,"13,26",20,20,20,500
HAL5440,FUSIVEL MIDI 40A -VERDE,"13,26",20,20,20,500
HAL5450,FUSIVEL MIDI 50A -VERMELHO,"13,26",20,20,20,500
HAL5460,FUSIVEL MIDI 60A -AMARELO,"13,26",20,20,20,500
HAL5470,FUSIVEL MIDI 70A -MARROM,"9,41",20,20,20,500
HAL5480,FUSIVEL MIDI 80A -PRETO,"13,26",20,20,20,500
HAL55100,FUSIVEL MIDI 100A MACHO -AZUL,"9,00",20,20,20,500
HAL55120,FUSIVEL MIDI 120A MACHO -BEGE,"9,00",20,20,20,500
HAL5520,FUSIVEL MIDI 20A MACHO -LARANJA,"9,00",20,20,20,500
HAL5530,FUSIVEL MIDI 30A MACHO -ROSA,"9,00",20,20,20,500
HAL5540,FUSIVEL MIDI 40A MACHO -VERDE,"9,00",20,20,20,500
HAL5550,FUSIVEL MIDI 50A MACHO -VERMELHO,"9,00",20,20,20,500
HAL5560,FUSIVEL MIDI 60A MACHO -AMARELO,"9,00",20,20,20,500
HAL5570,FUSIVEL MIDI 70A MACHO -MARROM,"9,00",20,20,20,500
HAL5580,FUSIVEL MIDI 80A MACHO -PRETO,"9,00",20,20,20,500
HAL6020,FUSIVEL MIDI 20A -AZUL,"17,26",20,20,20,500
HAL6030,FUSIVEL MIDI 30A -ROSA,"17,26",20,20,20,500
HAL6040,FUSIVEL MIDI 40A -VERDE,"17,26",20,20,20,500
HAL6050,FUSIVEL MIDI 50A -VERMELHO,"17,26",20,20,20,500
HAL6060,FUSIVEL MIDI 60A -AMARELO,"17,26",20,20,20,500
HB3,LAMPADA HB3(9005) 12V TESLLA ORIGINAL STD LINHA GM,"2,64",20,20,20,500
HB38000K,KIT LAMPADA XENON HB3(9005) 35W 8000K 12V SUNS,"114,67",20,20,20,500
HB48000K,KIT LAMPADA XENON HB4(9006) 35W 8000K 12V SUNS,"114,67",20,20,20,500
HC1015,CORDOALHA PONTEIRA+TERMINAL 15CM LEVE,"8,97",20,20,20,500
HC1020,CORDOALHA PONTEIRA+TERMINAL 20CM LEVE,"9,72",20,20,20,500
HC1025,CORDOALHA PONTEIRA+TERMINAL 25CM LEVE,"10,41",20,20,20,500
HC1030,CORDOALHA PONTEIRA+TERMINAL 30CM LEVE,"11,33",20,20,20,500
HC1035,CORDOALHA PONTEIRA+TERMINAL 35CM LEVE,"12,13",20,20,20,500
HC1040,CORDOALHA PONTEIRA+TERMINAL 40CM LEVE,"12,98",20,20,20,500
HC1045,CORDOALHA PONTEIRA+TERMINAL 40CM LEVE,"11,34",20,20,20,500
HC1050,CORDOALHA PONTEIRA+TERMINAL 50CM LEVE,"14,98",20,20,20,500
HC1060,CORDOALHA TERM/PONT 60CM,"16,85",20,20,20,500
HC2030,CORDOALHA TERM/2 PONT 40CM,"10,64",20,20,20,500
HC2040,CORDOALHA TERM/2 PONT 40CM,"13,43",20,20,20,500
HC2045,CORDOALHA 2 PONTEIRAS+TERMINAL 45CM LEVE,"14,42",20,20,20,500
HC2050,CORDOALHA 2 PONTEIRAS+TERMINAL 50CM LEVE,"15,35",20,20,20,500
HC2060,CORDOALHA TERM/2 PONT 60CM,"17,23",20,20,20,500
HC3015,CORDOALHA 02 PONT 15CM,"3,42",20,20,20,500
HC3020,CORDOALHA PONTEIRA+PONTEIRA 20CM LEVE,"5,90",20,20,20,500
HC3025,CORDOALHA PONTEIRA+PONTEIRA 25CM LEVE,"5,58",20,20,20,500
HC3030,CORDOALHA PONTEIRA+PONTEIRA 30CM LEVE,"6,82",20,20,20,500
HC3040,CORDOALHA PONTEIRA+PONTEIRA 40CM LEVE,"8,89",20,20,20,500
HC3050,CORDOALHA PONTEIRA+PONTEIRA 50CM LEVE,"10,27",20,20,20,500
HC3060,CORDOALHA 02 PONT 60CM,"11,90",20,20,20,500
HC5030,CORDOALHA PONTEIRA+PONTEIRA 30CM PESADO,"17,81",20,20,20,500
HC5040,CORDOALHA PONTEIRA+PONTEIRA 40CM PESADO,"18,03",20,20,20,500
HC5050,CORDOALHA PONTEIRA+PONTEIRA 50CM PESADO,"22,11",20,20,20,500
HC5060,CORDOALHA PONTEIRA+PONTEIRA 60CM PESADO,"28,45",20,20,20,500
HCA.3210,CUBO VOLANTE CORSA/CELTA/MONZA/VECTRA/ASTRA,"43,45",20,20,20,500
HCA.3212,CUBO VOLANTE UNO/PREMIO/ELBA ->94 EXETO CSL,"43,45",20,20,20,500
HCA.3213,CUBO VOLANTE PREMIO/ELBA MODELO CSL,"43,45",20,20,20,500
HCA.3214,CUBO VOLANTE UNO/TEMPRA/FIORINO 95->,"43,45",20,20,20,500
HCA.3216,CUBO VOLANTE PALIO/UNO/MAREA/IDEA/STILO TDS ->04,"43,45",20,20,20,500
HCA.3219,CUBO VOLANTE GOL/VOYAGE/SAVEIRO/FOX/VW TDS ->05,"43,45",20,20,20,500
HCA.3229,CUBO VOLANTE PALIO/UNO/MAREA/IDEA/STILO TDS 05->,"43,45",20,20,20,500
HCA1050,CABO POSITIVO BATERIA 50CM LEVE,"16,28",20,20,20,500
HCA1060,CABO POSITIVO BATERIA 60CM LEVE,"17,15",20,20,20,500
HCA1070,CABO POSITIVO BATERIA 70CM LEVE,"21,21",20,20,20,500
HCA1080,CABO POSITIVO BATERIA 80CM LEVE,"23,13",20,20,20,500
HCA1100,CABO POSITIVO BATERIA 100CM LEVE,"26,87",20,20,20,500
HCA1120,CABO POSITIVO BATERIA 120CM LEVE,"30,76",20,20,20,500
HCA5030,CABO NEGATIVO BATERIA 30CM LEVE,"35,31",20,20,20,500
HCA54100,CABO POSITIVO BATERIA COM RABICHO 80CM LEVE,"25,96",20,20,20,500
HCA54120,CABO POSITIVO BATERIA COM RABICHO 120CM LEVE,"33,02",20,20,20,500
HCA5480,CABO POSITIVO BATERIA COM RABICHO 100CM LEVE,"22,69",20,20,20,500
HD392103C400,SONDA LAMBDA AZERA 3.3/3.8 V6/VERACRUZ 3.8 V6,"240,00",20,20,20,500
HELLA 1157A,LAMPADA 1034 12V 21/5W HELLA (P.DESENCONTR.) AMBAR,"2,18",20,20,20,500
HELLA 7443A,LAMPADA 1157 12V 21/5W 2P HELLA (BASE VIDRO) AMBAR,"8,92",20,20,20,500
HELLA H1,LAMPADA H1 12V 55W ORIGINAL STD HELLA,"7,68",20,20,20,500
HELLA H21,LAMPADA H21 12V 21W HELLA PISCA (VECTRA),"14,37",20,20,20,500
HELLA H3-24V,LAMPADA H3 24V 70W ORIGINAL STD HELLA,"15,24",20,20,20,500
HELLA H4,LAMPADA H4 12V 55W ORIGINAL STD HELLA,"9,77",20,20,20,500
HELLA0921,LAMPADA SUPER PINGO 12V W16W HELLA,"1,33",20,20,20,500
HELLA2721,"LAMPADA 2721 12V 1,2W HELLA (PINGUINHO)","1,21",20,20,20,500
HELLA2825,LAMPADA 2825 12V 5W HELLA (PINGAO),"1,18",20,20,20,500
HELLA3893,LAMPADA 0069 12V 04W HELLA (P.ENCONTRADO),"1,34",20,20,20,500
HELLA5007,LAMPADA 0067 12V 05W HELLA (P.ENCONTRADO),"1,34",20,20,20,500
HELLA7506,LAMPADA 1141 12V 21W HELLA,"1,34",20,20,20,500
HELLA7528,LAMPADA 1034 12V 21/5W HELLA (P.DESENCONTRADO),"1,67",20,20,20,500
HELLAH11,LAMPADA H11 12V 55W ORIGINAL STD HELLA,"40,34",20,20,20,500
HELLAH712V,LAMPADA H7 12V 55W ORIGINAL STD HELLA,"22,80",20,20,20,500
HISX8125,ESCOVA PARTIDA HITACHI NISSAN 2.4 L/SENTRA 12V,"9,70",20,20,20,500
HISX8126,ESCOVA PARTIDA HITACHI NISSAN 200/SENTRA 12V,"10,86",20,20,20,500
HISX8127,"ESCOVA PARTIDA HITACHI S114-503A,S114-516","10,86",20,20,20,500
HISX8128,ESCOVA PARTIDA LUCAS VERONA/POLO/PEUGEOT 12V,"7,45",20,20,20,500
HK200,TERMINAL BATERIA PONTEIRA PQ CABO 25MM,"2,05",20,20,20,500
HK201,TERMINAL BATERIA PONTEIRA GR CABO 70MM,"3,44",20,20,20,500
HK202,TERMINAL BATERIA PONTEIRA GR CABO 50MM,"3,25",20,20,20,500
HK300,TERMINAL BATERIA SAPINHO,"3,41",20,20,20,500
HK301,TERMINAL BATERIA SAPÃO,"4,61",20,20,20,500
HK302,TERMINAL BATERIA PRESSAO SAPINHO,"13,86",20,20,20,500
HK502,TERMINAL BATERIA ACESSORIOS LE,"5,08",20,20,20,500
HO099700101,BOBINA IGNIÇAO NEW CIVIC/CRV FLEX 06-> DENSO,"188,10",20,20,20,500
HO37500PLC015,SENSOR ROTAÇÃO CIVIC 1.7 01->06 BR,"234,97",20,20,20,500
HOJ5T30172,SENSOR ROTAÇÃO FIT 1.4/1.5,"238,20",20,20,20,500
HOJ5T33271,SENSOR ROTAÇÃO FIT/NEW CIVIC,"263,19",20,20,20,500
HOJ879465,SONDA LAMBDA CIVIC = DENSO,"240,00",20,20,20,500
HVCESC.001,VOLANTE CRUZE PRETO FOSCO C/APLIQUE PRATA,"158,66",20,20,20,500
HVCESC.002,VOLANTE CRUZE PRETO FOSCO C/APLIQUE GRAFITE,"158,66",20,20,20,500
HVECCC.001,VOLANTE PALIO 2013 CINZA C/CUBO C/APLIQUE PRETO,"119,02",20,20,20,500
HVECCC.002,VOLANTE PALIO 2013 CINZA C/CUBO C/APLIQUE PRATA,"119,02",20,20,20,500
HVECCC.005,VOLANTE PALIO 2013 CINZA C/CUBO C/APLIQUE VERMELHO,"119,02",20,20,20,500
HVECCC.006,VOLANTE PALIO 2013 CINZA C/CUBO C/APLIQUE AMARELO,"119,02",20,20,20,500
HVECCC.007,VOLANTE PALIO 2013 CINZA C/CUBO C/APLIQUE BRANCO,"119,02",20,20,20,500
HVECCC.008,VOLANTE PALIO 2013 CINZA C/CUBO C/APLIQUE GRAFITE,"119,02",20,20,20,500
HVOCT.001,VOLANTE PALIO KOMBI C/TAMPA DA BUZINA,"148,29",20,20,20,500
HVOCT.002,VOLANTE RALLY KOMBI C/CUBO C/APLIQUE PRETO,"194,58",20,20,20,500
HVOCT.003,VOLANTE RALLY KOMBI C/CUBO C/APLIQUE PRATA,"217,61",20,20,20,500
