reference,name,price,height,length,width,weigth
GB19008,KIT PARAFUSO PART OPALA DELCO = FECHAMENTO,"R$ 22,85",20,20,20,500
GB19142,"PARAFUSO PART VW WAPSA ""PINO"" = FECHAMENTO","R$ 8,46",20,20,20,500
GB19179,PARAFUSO PART VW BOSCH = FECHAMENTO,"R$ 5,35",20,20,20,500
GB19180,PARAFUSO PART VW WAPSA = FECHAMENTO,"R$ 7,28",20,20,20,500
GB20113,PARAFUSO SAPATA KB/JD,"R$ 2,81",20,20,20,500
GB20115,PARAFUSO SAPATA 28MT/EF,"R$ 2,81",20,20,20,500
GB20337,PARAFUSO SAPATA JE,"R$ 2,81",20,20,20,500
GB21002,KIT PARAFUSO PART KB = CAPA,"R$ 43,97",20,20,20,500
GB21007,KIT PARAFUSO FIXAR ALT VW,"R$ 22,63",20,20,20,500
GB21008,KIT PARAFUSO FIXAR ALT VW 110 MM,"R$ 23,89",20,20,20,500
GB21011,KIT PARAFUSO FIXAR PART VW,"R$ 17,24",20,20,20,500
GB21012,KIT PARAFUSO FIXAR ALT VW/PASSAT,"R$ 23,89",20,20,20,500
GB21013,KIT PARAFUSO FIXAR ALT VOLVO,"R$ 52,30",20,20,20,500
GB21014,KIT PARAFUSO FIXAR ALT VOLVO MOD,"R$ 35,14",20,20,20,500
GB21045,PARAFUSO AUTOMATICO PASSAT BOSCH,"R$ 1,85",20,20,20,500
GB21106,PARAFUSO AUTOMATICO VW/FORD BOSCH,"R$ 1,69",20,20,20,500
GB21219,PARAFUSO SEXTAVADO P/CARCACA DO MBB 6X12,"R$ 106,18",20,20,20,500
GB21366,PARAFUSO ISOLANTE ALT DELCO = REGULADOR,"R$ 2,06",20,20,20,500
GB21644,PARAFUSO ISOLANTE ALT DELCO = REGULADOR,"R$ 2,18",20,20,20,500
GB21703,PARAFUSO AUTOMATICO JF = FURO CEGO,"R$ 3,11",20,20,20,500
GB25297,ISOLADOR DE PARTIDA JF 2 FUROS = BOBINA,"R$ 3,07",20,20,20,500
GB25298,ISOLADOR PART JF = ESCOVA,"R$ 3,07",20,20,20,500
GB25304,ISOLADOR PART EF = BOBINA,"R$ 3,07",20,20,20,500
GB25306,ISOLADOR PART JF 1 FURO = BOBINA,"R$ 3,07",20,20,20,500
GB25307,ISOLADOR PART VW = BOBINA,"R$ 3,07",20,20,20,500
GB25309,ISOLADOR PART GOL/PASSAT = BOBINA,"R$ 3,07",20,20,20,500
GB26679,RETENTOR PART KB C/ MOLA,"R$ 9,70",20,20,20,500
GB26722,RETENTOR ALT MBB 75A,"R$ 12,73",20,20,20,500
GB26724,RETENTOR PART DELCO 37MT,"R$ 20,99",20,20,20,500
GB26744,RETENTOR PART 42MT DELCO,"R$ 17,24",20,20,20,500
GB27708,GUARNIÇAO ELETROBOMBA FORD,"R$ 6,43",20,20,20,500
GB31197,ARRUELA INDUZIDO DINAMO VW = AÇO,"R$ 0,45",20,20,20,500
GB31208,ARRUELA PARTIDA MBB = AÇO,"R$ 0,25",20,20,20,500
GB31209,ARRUELA PARTIDA EMBREAGEM KB = AÇO,"R$ 6,37",20,20,20,500
GB32170,ARRUELA PARTIDA FREIO INDUZIDO ED = FIBRA,"R$ 1,26",20,20,20,500
GB32171,ARRUELA PARTIDA INDUZIDO ED = FIBRA,"R$ 0,63",20,20,20,500
GB32308,ARRUELA PARTIDA JF/PERKINS COLETOR = FIBRA,"R$ 1,46",20,20,20,500
GB32323,ARRUELA PARTIDA VW GRANDE = FIBRA,"R$ 1,30",20,20,20,500
GB32353,ARRUELA PARTIDA INDUZIDO VW EF COLETOR = FIBRA,"R$ 0,70",20,20,20,500
GB33044,ARRUELA PARTIDA FREIO VW WAPSA = FIBRA,"R$ 4,60",20,20,20,500
GB34266,ARRUELA PARTIDA PERKINS COLETOR = COURO,"R$ 3,10",20,20,20,500
GB35128,PORCA FIXAR POLIA DINAMO VW,"R$ 5,37",20,20,20,500
GB35169,PORCA FIXAR POLIA DINAMO VW,"R$ 16,77",20,20,20,500
GB35646,PORCA ALT MONZA BOSCH/KOREANO,"R$ 3,38",20,20,20,500
GB38075,CHAVETA ALT GM/FORD WAPSA,"R$ 1,71",20,20,20,500
GB38225,CHAVETA PART/ALT KB,"R$ 1,49",20,20,20,500
GB38695,CHAVETA ALT 75A MBB ONIBUS,"R$ 5,27",20,20,20,500
GB38700,CHAVETA ALT MONZA BOSCH,"R$ 4,09",20,20,20,500
GB39288,ANEL ADAPTADOR P/LAMPADA BI-IODO,"R$ 1,75",20,20,20,500
GB39680,COXIM ALT DELCO,"R$ 28,30",20,20,20,500
GB39683,FLANGE POLIA DINAMO E ALTERNADOR VW A AR,"R$ 7,51",20,20,20,500
GB39753,ANEL AJUSTE ROLAMENTO LONGO 6201,"R$ 5,05",20,20,20,500
GB39824,DISTANCIADOR VW/FORD/VOLVO/... PRESTOLITE,"R$ 2,30",20,20,20,500
GBE0020,GUARNIÇÃO ESCORT/.../F1000,"R$ 15,86",20,20,20,500
GLOBAL0220,REGULADOR VOLT. PALIO/DUCATO/CORSA/CELTA/VECTRA,"R$ 52,14",20,20,20,500
GLOBAL0223,REGULADOR VOLT. GOL/GOLF/PASSAT/POLO CLASS/SANTANA,"R$ 64,35",20,20,20,500
GLOBAL0231,REGULADOR VOLT. PALIO/CORSA/CARGO/VW CAM.BOSCH 14V,"R$ 91,66",20,20,20,500
GLOBAL0235,REGULADOR VOLT. KA/FIESTA/COURRIER/F4000 14V,"R$ 58,58",20,20,20,500
GLOBAL0239,REGULADOR VOLT. CLIO/KANGOO/MEGANE/SCENIC/SYMBOL,"R$ 108,49",20,20,20,500
GLOBAL0400,REGULADOR VOLT. GOL/SANT/ESCORT/CORCEL II/147 65A,"R$ 27,65",20,20,20,500
GLOBAL5225,REGULADOR VOLT. GOL/GOLF/BORA/NEW BEATLE/A3,"R$ 50,64",20,20,20,500
GLOBAL66132,AUTOMATICO CORSA/CELTA/ASTRA/BLAZER/ZAFIRA/VECTRA,"R$ 74,61",20,20,20,500
GM09114603,SENSOR VELOCIDADE ASTRA/CORSA/CELTA/MERIVA/COBALT,"R$ 140,75",20,20,20,500
GM09185413,CHAVE SETA CORSA/VECTRA/MERIVA/... C/CONECTOR,"R$ 293,59",20,20,20,500
GM09185417,CHAVE LIMPADOR CORSA/VECTRA/MERIVA/... C/CONECTOR,"R$ 265,60",20,20,20,500
GM12559850,SONDA LAMBDA BLAZER/S10 V6 * DENSO,"R$ 288,00",20,20,20,500
GM12597253,SENSOR FASE AGILE 09->/MONTANA 11->,"R$ 184,39",20,20,20,500
GM13580099,BOMBA COMPLETA CRUZE HATCH SEDAN FLEX 12->,"R$ 757,29",20,20,20,500
GM13591796,BOMBA COMPLETA SPIN 1.4/1.8 12-> FLEX,"R$ 1.653,40",20,20,20,500
GM17113303,VALVULA EGR CORSA/ASTRA/VECTRA 16V C/CHICOTE ADAPT,"R$ 261,03",20,20,20,500
GM20941131,CHAVE LIMPADOR CRUZE HATCH C/LIMP. TRAS. 12->,"R$ 106,59",20,20,20,500
GM24416080,INTERRUPTOR PISCALERTA ASTRA 99->11,"R$ 20,02",20,20,20,500
GM24416082,INTERRUPTOR PISCALERTA ZAFIRA 01->12 C/ALARME,"R$ 31,57",20,20,20,500
GM24578818,CORPO BORBOLETA ONIX/COBALT/PRISMA 1.4 SPE/4 E,"R$ 656,31",20,20,20,500
GM24579416,CORPO BORBOLETA CELTA/CORSA/PRISMA FLEX 1.0 09->,"R$ 424,05",20,20,20,500
GM24579417,CORPO BORBOLETA CORSA/PALIO/IDEA/DOBLO 1.8 FLEX,"R$ 590,04",20,20,20,500
GM24580510,SONDA LAMBDA ONIX/PRISMA/COBALT PRÉ CAT,"R$ 376,00",20,20,20,500
GM24582356,SONDA LAMBDA ONIX/PRISMA/COBALT PÓS CAT,"R$ 237,98",20,20,20,500
GM52032453,CHAVE LIMPADOR COBALT 12->,"R$ 38,00",20,20,20,500
GM88905742,ADITIVO COMBUSTIVEL FLEX,"R$ 13,14",20,20,20,500
GM90006547,ROTOR DISTRIBUIDOR OMEGA 4.1 6 CIL,"R$ 121,19",20,20,20,500
GM90369031,TAMPA DISTRIBUIDOR OMEGA 3.0 92>94,"R$ 407,04",20,20,20,500
GM90436187,INTERRUPTOR AR CONDICIONADO CORSA VECTRA 97->,"R$ 87,80",20,20,20,500
GM90443382,BOIA TANQUE VECTRA/ASTRA 94->96,"R$ 711,21",20,20,20,500
GM90451441,SENSOR ROTACAO ASTRA 2.0/VECTRA 2.0/OMEGA/TIPO,"R$ 152,60",20,20,20,500
GM93206675,VELA IGNICAO UNIVERSAL,"R$ 12,31",20,20,20,500
GM93214069,TOMADA DE VACUO MOD. INJEÇÃO MONZA/KADETT EFI,"R$ 32,86",20,20,20,500
GM93235772,CABO VELA CELTA/CORSA 1.0/1.4/1.8 8V 96->,"R$ 92,84",20,20,20,500
GM93275309,BOBINA IGNIÇÃO ASTRA/KADETT/IPANEMA/VECTRA,"R$ 198,43",20,20,20,500
GM93315093,INTERRUPTOR VIDRO CELTA VHC TRAS.D/E SIMPLES,"R$ 42,97",20,20,20,500
GM93325320,REGULADOR VOLT. PALIO/DUCATO/CORSA/CELTA/VECTRA,"R$ 124,56",20,20,20,500
GM93343732,BOMBA COMPLETA PRISMA 1.4/CELTA/CLASSIC 05->,"R$ 295,57",20,20,20,500
GM93345364,BICO CELTA/CORSA CLASSIC VHC 06->08 FLEX,"R$ 99,00",20,20,20,500
GM93362987,INTERRUPTOR TRAVA/DESTR. PORTA MALAS CORSA/MERIVA,"R$ 11,92",20,20,20,500
GM93363296,VELA IGNIÇÃO UNIVERSAL,"R$ 12,80",20,20,20,500
GM93371041,CHAVE SETA ASTRA/CORSA/MERIVA/VECTRA/ZAFIRA,"R$ 176,27",20,20,20,500
GM93374938,CABO VELA ASTRA/VECTRA/ZAFIRA 1.8/2.0 98->,"R$ 126,32",20,20,20,500
GM93375464,TENSOR CORREIA CORSA/VECTRA/OMEGA/PRISMA/COBALT,"R$ 200,64",20,20,20,500
GM93384389,SENSOR ROTACAO ASTRA/ZAFIRA 2.0/2.4 16V 03->09,"R$ 234,30",20,20,20,500
GM93397064,SENSOR DETONACAO CORSA/MERIVA 04->12,"R$ 151,54",20,20,20,500
GM93397729,INTERRUPTOR PISCALERTA CORSA/CLASSIC 02->08,"R$ 30,60",20,20,20,500
GM93397828,CORPO BORBOLETA CORSA/PALIO/IDEA/DOBLO 1.8 FLEX,"R$ 478,50",20,20,20,500
GM94705390,FLAUTA CELTA/CORSA/PRISMA VHCE C/BICOS,"R$ 620,40",20,20,20,500
GM94705391,BICO CELTA/CORSA/PRISMA VHC FLEX,"R$ 148,50",20,20,20,500
GM94749639,RESISTENCIA VENTOINHA MERIVA/VECTRA,"R$ 432,00",20,20,20,500
GM96989561,CHAVE LUZ E MILHA AGILE/COBALT/MONTANA,"R$ 56,36",20,20,20,500
GM98550154,OLEO MOTOR 05W30 SN SINTETICO DEXOS1,"R$ 30,88",20,20,20,500
GM98550189,OLEO MOTOR 20W50 SM MINERAL,"R$ 16,35",20,20,20,500
GM98550193,OLEO MOTOR 05W30 SN SEMISSINTETICO,"R$ 26,24",20,20,20,500
GOOD 10X0710,CORREIA ALTERNADOR CORCEL/BELINA DH/PEUGEOT/CITROE,"R$ 14,40",20,20,20,500
GOOD 10X0970,CORREIA ALTERNADOR PAJERO 2.8 DIESEL TURBO,"R$ 11,98",20,20,20,500
GOOD 10X1050,CORREIA ALTERNADOR VARIANT/TL/TC/CHRYSLER 2.0 16V.,"R$ 12,27",20,20,20,500
GOOD 10X1300,CORREIA ALTERNADOR EATON EMPILH. C/MOTOR CHRYSLER,"R$ 40,00",20,20,20,500
GOOD 10X1325,CORREIA ALTERNADOR HYSTER GERADOR MOTOR GM 250 6CI,"R$ 52,80",20,20,20,500
GOOD 10X1420,CORREIA ALTERNADOR VALMET,"R$ 44,80",20,20,20,500
GOOD 11X0730,CORREIA ALTERNADOR CORCEL/BELINA CHT DH,"R$ 8,00",20,20,20,500
GOOD 11X1005,CORREIA ALTERNADOR 147/OGGI/UNO/PREMIO/DUNA,"R$ 7,74",20,20,20,500
GOOD 13X1045,CORREIA ALTERNADOR C10/C14/VERANEIO 6CIL/HILLUX,"R$ 16,80",20,20,20,500
GOOD 13X1160,CORREIA ALTERNADOR TOPIC 2.7 DIESEL,"R$ 17,60",20,20,20,500
GOOD 13X1200,CORREIA ALTERNADOR HILLUX 2.4/CASE/MBB/FORD/VOLVO,"R$ 15,12",20,20,20,500
GOOD 13X1295,CORREIA ALTERNADOR FORD CAM. C/PERKINS 6CIL.,"R$ 28,80",20,20,20,500
GOOD 13X1325,CORREIA ALTERNADOR OPALA/CARAVAN 4CIL ACD,"R$ 15,86",20,20,20,500
GOOD 13X1345,CORREIA ALTERNADOR OPALA/CARAVAN 6CIL ACD/A20,"R$ 22,40",20,20,20,500
GOOD 13X1450,CORREIA ALTERNADOR FORD CAMI./MBB/CTB/CASE/EATON,"R$ 24,00",20,20,20,500
GOOD 13X1475,CORREIA ALTERNADOR MBB CAM./VOLVO/EATON/CTB,"R$ 13,97",20,20,20,500
GOOD 13X1595,CORREIA ALTERNADOR SCANIA/FORD/CATERPILLAR/TEREX,"R$ 25,60",20,20,20,500
GOOD 5PK1050,CORREIA ALTERNADOR DUCATO 2.5 94->02,"R$ 18,06",20,20,20,500
GOOD 5PK1795,CORREIA ALTERNADOR DOBLO/PUNTO 1.8 FLEX 07->,"R$ 31,74",20,20,20,500
GOOD 6PK0955,CORREIA ALTERNADOR AUDI/VW/NISSAN/HYUNDAY/KIA,"R$ 56,00",20,20,20,500
GOOD 6PK1105,CORREIA ALTERNADOR PALIO 1.0/1.5 97->00,"R$ 17,68",20,20,20,500
GOOD 6PK1195,CORREIA ALTERNADOR C5 2.0 16V 01->,"R$ 16,48",20,20,20,500
GOOD 6PK1740,CORREIA ALTERNADOR GOL 1.6 97->/SANTANA 96->,"R$ 23,23",20,20,20,500
GOOD 6PK2100,CORREIA ALTERNADOR FOCUS/KA/MONDEO/RANGER,"R$ 44,48",20,20,20,500
GR0007,ENGRENAGEM LIMPADOR MONZA BOSCH,"R$ 43,30",20,20,20,500
GR0012,ENGRENAGEM LIMPADOR CORCEL/BELINA II WAPSA,"R$ 17,63",20,20,20,500
GR0013B,ENGRENAGEM LIMPADOR F100/F400/F1000/F14000,"R$ 63,76",20,20,20,500
GR0019,ENGRENAGEM LIMPADOR 1113/1113 BOSCH,"R$ 43,57",20,20,20,500
GR0023D,BARRA LIMPADOR OPALA/CARAVAN TODOS DIREITA,"R$ 44,66",20,20,20,500
GR0023E,BARRA LIMPADOR OPALA/CARAVAN TODOS ESQUERDA,"R$ 40,78",20,20,20,500
GR0024D,BARRA LIMPADOR MBB 608/708 DIREITA,"R$ 41,25",20,20,20,500
GR0024E,BARRA LIMPADOR MBB 608/708 ESQUERDA,"R$ 48,30",20,20,20,500
GR0029,ENGRENAGEM LIMPADOR 3 LIMPADORES CABINE ALTA,"R$ 24,82",20,20,20,500
GR0031D,BARRA LIMPADOR CORCEL/BELINA 70->77 DIREITA,"R$ 39,94",20,20,20,500
GR0031E,BARRA LIMPADOR CORCEL/BELINA 70->77 ESQUERDA,"R$ 39,94",20,20,20,500
GR0033D,PIVO LIMPADOR FUSCA 73->95 DIREITO,"R$ 36,32",20,20,20,500
GR0033E,PIVO LIMPADOR FUSCA 73->95 ESQUERDO,"R$ 35,42",20,20,20,500
GR0039D,BARRA LIMPADOR KOMBI CLIPPER 75-> DIREITA,"R$ 31,12",20,20,20,500
GR0039E,BARRA LIMPADOR KOMBI CLIPPER 75->ESQUERDA,"R$ 41,95",20,20,20,500
GR0041,MANIVELA LIMPADOR 1111/1113 2 PIVOS,"R$ 72,15",20,20,20,500
GR0043D,BARRA LIMPADOR MONZA TODOS DIREITA,"R$ 17,14",20,20,20,500
GR0043E,BARRA LIMPADOR MONZA TODOS ESQUERDA,"R$ 17,14",20,20,20,500
GR0048D,BARRA LIMPADOR PASSAT 77->89 / GOL ->96 DIREITA,"R$ 26,81",20,20,20,500
GR0048E,BARRA LIMPADOR PASSAT 77->89 / GOL ->96 ESQUERDA,"R$ 26,81",20,20,20,500
GR0049D,BARRA LIMPADOR BRASILIA/VARIANT II TODAS DIREITA,"R$ 29,39",20,20,20,500
GR0049E,BARRA LIMPADOR BRASILIA/VARIANT II TODAS ESQUERDA,"R$ 29,39",20,20,20,500
GR0050C,BARRA LIMPADOR MBB 3 LIMPADORES CAB ALTA CENTRAL,"R$ 25,17",20,20,20,500
GR0050D,BARRA LIMPADOR MBB 3 LIMPADORES CAB ALTA DIREITA,"R$ 26,75",20,20,20,500
GR0050E,BARRA LIMPADOR MBB 3 LIMPADORES CAB ALTA ESQUERDA,"R$ 26,75",20,20,20,500
GR0064D,PIVO LIMPADOR MONZA TODOS DIREITO,"R$ 32,92",20,20,20,500
GR0064E,PIVO LIMPADOR MONZA TODOS ESQUERDO,"R$ 51,41",20,20,20,500
GR0066BD,PIVO LIMPADOR CARAVAN/OPALA 75->88 DIREITO,"R$ 112,52",20,20,20,500
GR0066BE,PIVO LIMPADOR CARAVAN/OPALA 75->88 ESQUERDO,"R$ 132,99",20,20,20,500
GR0067,BARRA LIMPADOR FUSCA 59->75 PEQUENA,"R$ 28,57",20,20,20,500
GR0068,BARRA LIMPADOR FUSCA 76->95 PEQUENA,"R$ 29,07",20,20,20,500
GR0069,BARRA LIMPADOR FUSCA 59->75 GRANDE,"R$ 45,68",20,20,20,500
GR0070,BARRA LIMPADOR FUSCA 76-> GRANDE,"R$ 28,89",20,20,20,500
GR0072D,PIVO LIMPADOR CORCEL/BELINA 71->77,"R$ 54,71",20,20,20,500
GR0072E,PIVO LIMPADOR CORCEL/BELINA 71->77,"R$ 82,81",20,20,20,500
GR0076D,PIVO LIMPADOR FORD RURAL 68->,"R$ 97,21",20,20,20,500
GR0076E,PIVO LIMPADOR RURAL 68-> ESQUERDO,"R$ 75,86",20,20,20,500
GR0077,PIVO LIMPADOR VARIANT ->73,"R$ 61,62",20,20,20,500
GR0078,PIVO LIMPADOR KOMBI 67->75,"R$ 48,87",20,20,20,500
GR0080AD,PIVO LIMPADOR PASSAT/GOL QUADRADO ->96 DIREITO,"R$ 79,14",20,20,20,500
GR0080AE,PIVO LIMPADOR PASSAT/GOL QUADRADO ->96 ESQUERDO,"R$ 79,13",20,20,20,500
GR0083,PIVO LIMPADOR MBB 1111/1113 65->75,"R$ 84,37",20,20,20,500
GR0083A,PIVO LIMPADOR MBB 1111/1113 65->75 ADAPTAÇÃO,"R$ 103,31",20,20,20,500
GR0086,PIVO LIMPADOR PICK UP/CAMINHÕES GM ->85,"R$ 97,17",20,20,20,500
GR0089,PIVO LIMPADOR BRASILIA PORCA CALOTA E GANCHO,"R$ 64,72",20,20,20,500
GR0090D,PIVO LIMPADOR FUSCA 59->73 DIREITO,"R$ 37,46",20,20,20,500
GR0090E,PIVO LIMPADOR FUSCA 59->73 ESQUERDO,"R$ 34,93",20,20,20,500
GR0095,PIVO LIMPADOR KOMBI CLIPPER 75->,"R$ 73,98",20,20,20,500
GR0113,BARRA LIMPADOR PICK UP/CAMINHÕES GM ->85,"R$ 21,89",20,20,20,500
GR0114D,BARRA LIMPADOR CORCEL/BELINA II DIREITA,"R$ 30,61",20,20,20,500
GR0114E,BARRA LIMPADOR CORCEL/BELINA II ESQUERDA,"R$ 23,13",20,20,20,500
GR0115,PIVO LIMPADOR VARIANT 74->77,"R$ 83,81",20,20,20,500
GR0120D,BARRA LIMPADOR CHEVETTE/CHEVY/MARAJÓ DIREITA,"R$ 32,10",20,20,20,500
GR0120E,BARRA LIMPADOR CHEVETTE/CHEVY/MARAJÓ ESQUERDA,"R$ 33,80",20,20,20,500
GR0121D,BARRA LIMPADOR VARIANT 73->77 DIREITA,"R$ 34,97",20,20,20,500
GR0121E,BARRA LIMPADOR VARIANT 73->77 ESQUERDA,"R$ 26,30",20,20,20,500
GR0123D,BARRA LIMPADOR KOMBI 67->75 DIREITA,"R$ 39,14",20,20,20,500
GR0123E,BARRA LIMPADOR KOMBI 67->75 ESQUERDA,"R$ 27,00",20,20,20,500
GR0125D,PIVO LIMPADOR PICK UP/CAMINHÕES FORD ->92 DIREITO,"R$ 116,57",20,20,20,500
GR0125E,PIVO LIMPADOR PICK UP/CAMINHÕES FORD ->92 ESQUERDO,"R$ 127,32",20,20,20,500
GR0128,MANIVELA LIMPADOR 1111/1113 65->75,"R$ 41,86",20,20,20,500
GR0129D,BARRA LIMPADOR MBB 1111/1113 65->75 ADAPT DIREITA,"R$ 48,04",20,20,20,500
GR0129E,BARRA LIMPADOR MBB 1111/1113 65->75 ADAPT ESQUERDA,"R$ 50,85",20,20,20,500
GR0130E,PIVO LIMPADOR MBB 3 LIMPADORES CABINE ALTA ESQUERD,"R$ 47,96",20,20,20,500
GR0131C,PIVO LIMPADOR MBB 3 LIMPADORES CABINE ALTA CENTRAL,"R$ 42,58",20,20,20,500
GR0132D,PIVO LIMPADOR MBB 3 LIMPADORES CABINE ALTA DIREITO,"R$ 36,02",20,20,20,500
GR0133D,PIVO LIMPADOR MBB 608/708 DIREITO,"R$ 49,98",20,20,20,500
GR0134E,PIVO LIMPADOR MBB 608/708 ESQUERDO,"R$ 28,09",20,20,20,500
GR0135D,PIVO LIMPADOR CHEVETTE/CHEVY/MARAJÓ DIREITO,"R$ 63,09",20,20,20,500
GR0135E,PIVO LIMPADOR CHEVETTE/CHEVY/MARAJÓ ESQUERDO,"R$ 76,20",20,20,20,500
GR0140,ARTICULAÇÃO LIMPADOR FIORINO/FIAT 147 ->86,"R$ 317,82",20,20,20,500
GR0141D,PIVO LIMPADOR DEL REY/CORCEL/BELINA II DIREITO,"R$ 65,09",20,20,20,500
GR0141E,PIVO LIMPADOR DEL REY/CORCEL/BELINA II ESQUERDO,"R$ 68,06",20,20,20,500
GR0143D,PIVO LIMPADOR TOYOTA BANDEIRANTE 83-> DIREITO,"R$ 52,80",20,20,20,500
GR0143E,PIVO LIMPADOR TOYOTA BANDEIRANTE 83-> ESQUERDO,"R$ 38,76",20,20,20,500
GR0144,ARTICULAÇÃO LIMPADOR CARGO,"R$ 452,19",20,20,20,500
GR0145,MANIVELA TOYOTA BANDEIRANTE 83->,"R$ 7,73",20,20,20,500
GR0146,BARRA LIMPADOR TOYOTA BANDEIRANTE 83->,"R$ 52,77",20,20,20,500
GR0147D,BARRA LIMPADOR TOYOTA BANDEIRANTE ->77 DIREITA,"R$ 41,97",20,20,20,500
GR0147E,BARRA LIMPADOR TOYOTA BANDEIRANTE ->77 ESQUERDA,"R$ 41,97",20,20,20,500
GR0148,MANIVELA BANDEIRANTE ->77,"R$ 10,24",20,20,20,500
GR0151,BARRA LIMPADOR SCANIA 111,"R$ 28,75",20,20,20,500
GR0154E,PIVO LIMPADOR SCANIA 112/142 SÉRIE R/T 81-> ESQUER,"R$ 37,63",20,20,20,500
GR0155C,PIVO LIMPADOR SCANIA 112/142 SÉRIE R/T 81-> CENTRA,"R$ 39,17",20,20,20,500
GR0156D,PIVO LIMPADOR SCANIA 112/142 SÉRIE R/T 81-> DIREIT,"R$ 36,97",20,20,20,500
GR0157C,BARRA LIMPADOR SCANIA 112/142 R/T 81-> CENTRAL,"R$ 18,75",20,20,20,500
GR0157D,BARRA LIMPADOR SCANIA 112/142 R/T 81-> DIREITA,"R$ 22,73",20,20,20,500
GR0157E,BARRA LIMPADOR SCANIA 112/142 R/T 81-> ESQUERDA,"R$ 20,15",20,20,20,500
GR0158D,PIVO LIMPADOR ESCORT ->92 /APOLO TODOS DIREITO,"R$ 55,02",20,20,20,500
GR0158E,PIVO LIMPADOR ESCORT ->92 /APOLO TODOS ESQUERDO,"R$ 68,30",20,20,20,500
GR0159D,BARRA LIMPADOR ESCORT ->92 /APOLO TODOS DIREITA,"R$ 21,46",20,20,20,500
GR0159E,BARRA LIMPADOR ESCORT ->92 /APOLO TODOS ESQUERDA,"R$ 20,39",20,20,20,500
GR0160,MANIVELA 608/708,"R$ 19,95",20,20,20,500
GR0162D,PIVO LIMPADOR SANTANA/VERSAILLES/ROYALE DIREITO,"R$ 50,76",20,20,20,500
GR0162E,PIVO LIMPADOR SANTANA/VERSAILLES/ROYALE ESQUERDO,"R$ 96,59",20,20,20,500
GR0163,ARTICULAÇÃO LIMPADOR BLAZER/S10 TODOS,"R$ 139,51",20,20,20,500
GR0164,ARTICULAÇÃO LIMPADOR GOL G2/G3 95->01,"R$ 246,50",20,20,20,500
GR0165,ARTICULAÇÃO LIMPADOR UNO/FIORINO 87->,"R$ 161,83",20,20,20,500
GR0167,ARTICULAÇÃO LIMPADOR MBB 3 LIMPADORES,"R$ 289,05",20,20,20,500
GR0168,ARTICULAÇÃO LIMPADOR MBB L608/L708,"R$ 201,38",20,20,20,500
GR0169,ARTICULAÇÃO LIMPADOR MBB CARA CHATA,"R$ 286,73",20,20,20,500
GR0169-S,ARTICULAÇÃO LIMPADOR MBB 88-> LONGA,"R$ 291,52",20,20,20,500
GR0170D,PIVO LIMPADOR CAMINHÕES VW 6T/7T 82->92 11T A 22T,"R$ 50,91",20,20,20,500
GR0170E,PIVO LIMPADOR CAMINHÕES VW 6T/7T 82->92 11T A 22T,"R$ 50,91",20,20,20,500
GR0171,ARTICULAÇÃO LIMPADOR SCANIA 112/142 SÉRIE R/T 81->,"R$ 209,46",20,20,20,500
GR0172,ARTICULAÇÃO LIMPADOR SCANIA 113/143 SÉRIE R/T 81->,"R$ 194,11",20,20,20,500
GR0173,ARTICULAÇÃO LIMPADOR MBB 1618/1620 98-> L/ESQ,"R$ 303,76",20,20,20,500
GR0174,ARTICULAÇÃO LIMPADOR MBB 1935/1941 L/D,"R$ 296,49",20,20,20,500
GR0175,ENGRENAGEM LIMPADOR UNO TODOS,"R$ 48,95",20,20,20,500
GR0176,ARTICULAÇÃO LIMPADOR VOLVO N10/N12/NL12 81->,"R$ 285,97",20,20,20,500
GR0177MK,ARTICULAÇÃO LIMPADOR TOPIC/BESTA 93->00 KAMCO,"R$ 178,39",20,20,20,500
GR0177MP,ARTICULAÇÃO LIMPADOR TOPIC/BESTA 93->97 POONG SOON,"R$ 178,39",20,20,20,500
GR0178,ARTICULAÇÃO LIMPADOR TOWNER 93->99,"R$ 202,33",20,20,20,500
GR0182,ARTICULAÇÃO LIMPADOR BESTA 98->,"R$ 178,39",20,20,20,500
GR0184,ARTICULAÇÃO LIMPADOR MB 180D 88->96,"R$ 228,82",20,20,20,500
GR0185,ARTICULAÇÃO LIMPADOR PARCIAL SPRINTER 95->,"R$ 142,96",20,20,20,500
GR0186,ARTICULAÇÃO LIMPADOR TRAFIC/RENAULT SPACE VAN,"R$ 217,62",20,20,20,500
GR0187,ARTICULAÇÃO LIMPADOR SCANIA SÉRIE 4 98->,"R$ 349,36",20,20,20,500
GR0188,ARTICULAÇÃO LIMPADOR MBB 712C/914C 98-> L/E,"R$ 389,29",20,20,20,500
GR0189,PIVO LIMPADOR VOLVO NH12/FH12/FM10/FM12 99->,"R$ 196,42",20,20,20,500
GR0190,ARTICULAÇÃO LIMPADOR MBB 1938S 98-> CARA CHATA,"R$ 191,19",20,20,20,500
GR0191,ARTICULAÇÃO LIMPADOR PALIO/STRADA 96->10,"R$ 117,41",20,20,20,500
GR0192,ARTICULAÇÃO LIMPADOR MAREA/BRAVA 98->,"R$ 117,41",20,20,20,500
GR0193,ARTICULAÇÃO LIMPADOR DUCATO 98->,"R$ 120,52",20,20,20,500
GR0195,ARTICULAÇÃO LIMPADOR DOBLO 01->,"R$ 159,91",20,20,20,500
GR0197,ARTICULAÇÃO LIMPADOR GOL/SAVEIRO GIII 99->,"R$ 139,62",20,20,20,500
